0000000000_0000000937_0000,0000000000_0000000208_0000,12,51
0000000000_0000000939_0000,0000000000_0000000902_0000,20,30
0000000000_0000000940_0000,0000000000_0000000928_0000,12,1
0000000000_0000000941_0000,0000000000_0000000902_0000,20,47
0000000000_0000000942_0000,0000000000_0000000787_0000,12,2
0000000000_0000000943_0000,0000000000_0000000942_0000,13,0
0000000000_0000000944_0000,0000000000_0000000015_0000,10,0
0000000000_0000000945_0000,0000000000_0000000014_0000,4,7
0000000000_0000000946_0000,0000000000_0000000258_0000,12,0
0000000000_0000000947_0000,0000000000_0000000258_0000,12,0
0000000000_0000000948_0000,0000000000_0000000258_0000,12,0
0000000000_0000000949_0000,0000000000_0000000853_0000,9,3
0000000000_0000000950_0000,0000000000_0000000258_0000,12,0
0000000000_0000000951_0000,0000000000_0000000853_0000,9,0
0000000000_0000000952_0000,0000000000_0000000258_0000,12,0
0000000000_0000000953_0000,0000000000_0000000258_0000,12,0
0000000000_0000000954_0000,0000000000_0000000787_0000,12,1
0000000000_0000000955_0000,0000000000_0000000918_0000,12,0
0000000000_0000000956_0000,0000000000_0000000584_0000,6,2
0000000000_0000000957_0000,0000000000_0000000942_0000,13,0
0000000000_0000000958_0000,0000000000_0000000937_0000,13,0
0000000000_0000000959_0000,0000000000_0000000787_0000,12,3
0000000000_0000000961_0000,0000000000_0000000000_0000,2,0
0000000000_0000000962_0000,0000000000_0000000959_0000,13,2
0000000000_0000000963_0000,0000000000_0000000902_0000,20,0
0000000000_0000000964_0000,0000000000_0000000902_0000,20,0
0000000000_0000000965_0000,0000000000_0000000787_0000,12,0
0000000000_0000000966_0000,0000000000_0000000587_0000,11,11
0000000000_0000000967_0000,0000000000_0000000787_0000,12,2
0000000000_0000000968_0000,0000000000_0000000787_0000,12,0
0000000000_0000000969_0000,0000000000_0000000015_0000,10,1
0000000000_0000000970_0000,0000000000_0000000098_0000,12,2
0000000000_0000000971_0000,0000000000_0000000966_0000,12,10
0000000000_0000000972_0000,0000000000_0000000015_0000,10,2
0000000000_0000000973_0000,0000000000_0000000970_0000,13,0
0000000000_0000000974_0000,0000000000_0000000970_0000,13,0
0000000000_0000000975_0000,0000000000_0000000942_0000,13,1
0000000000_0000000976_0000,0000000000_0000000709_0000,23,0
0000000000_0000000977_0000,0000000000_0000000681_0000,22,0
0000000000_0000000978_0000,0000000000_0000000045_0000,11,0
0000000000_0000000979_0000,0000000000_0000000787_0000,12,0
0000000000_0000000980_0000,0000000000_0000000679_0000,21,0
0000000000_0000000981_0000,0000000000_0000002771_0000,20,81
0000000000_0000000982_0000,0000000000_0000000208_0000,12,2
0000000000_0000000983_0000,0000000000_0000000982_0000,13,0
0000000000_0000000984_0000,0000000000_0000000681_0000,22,0
0000000000_0000000985_0000,0000000000_0000000959_0000,13,2
0000000000_0000000986_0000,0000000000_0000000985_0000,14,1
0000000000_0000000987_0000,0000000000_0000000787_0000,12,2
0000000000_0000000988_0000,0000000000_0000000208_0000,12,3
0000000000_0000000989_0000,0000000000_0000000988_0000,13,2
0000000000_0000000990_0000,0000000000_0000000258_0000,12,0
0000000000_0000000991_0000,0000000000_0000000969_0000,11,0
0000000000_0000000992_0000,0000000000_0000000959_0000,13,1
0000000000_0000000993_0000,0000000000_0000000233_0000,14,1
0000000000_0000000994_0000,0000000000_0000000655_0000,22,2
0000000000_0000000995_0000,0000000000_0000000994_0000,23,0
0000000000_0000000996_0000,0000000000_0000000000_0000,2,0
0000000000_0000000997_0000,0000000000_0000000000_0000,2,1
0000000000_0000000998_0000,0000000000_0000000035_0000,5,0
0000000000_0000000999_0000,0000000000_0000000552_0000,15,1
